T_H2_002_0183|[hab]너와 함께 있는 이 순간이 공부보다 훨씬 소중해, 내 마음 알겠니?
T_H2_002_0184|[hab]세상에, 밖에서 마주치면 몰라볼 정도야, 어느새 이렇게 훌륭한 숙녀로 컸구나.
T_H2_002_0185|[hab]혹시 들리니, 두근두근 뛰는 내 심장 소리가!
T_H2_002_0186|[hab]너무 빨리 뛰어서 이러다 갑자기 멈춰버려도 이상하지 않을 거 같아.
T_H2_002_0187|[hab]와, 선상 파티라니, 생각지도 못한 서프라이즈예요, 너무 신나요!
T_H2_002_0188|[hab]여기 좀 봐, 먹음직스러워 보이는 요리들이 잔뜩 있어, 신난다!
T_H2_002_0189|[hab]온몸의 털이 하나하나 삐쭉삐쭉 서는 이 짜릿한 기분, 이 맛에 내가 사는 거 아냐!
T_H2_002_0190|[hab]이곳에서 세계 최강을 만나다니, 기뻐서 온몸의 떨림이 멈추지 않는군.
T_H2_002_0191|[hab]뭐야, 저쪽도 싸울 기세가 불타 올랐구만, 우리라고 가만 있을 수 없지, 레츠 고!
T_H2_002_0192|[hab]저것은 신의 기술이다, 아직 발차기왕의 실력이 건재하단 말인가!
T_H2_002_0193|[hab]목숨을 걸어도 아깝지 않을 만큼 저 사람에게 은혜를 입었어.
T_H2_002_0194|[hab]그리고 그 은혜를 갚을 기회가 이 순간이야!
T_H2_002_0195|[hab]어릴 적 제 꿈이 경찰이라 아이들과 형사 놀이를 하고 있었거든요, 하하하.
T_H2_002_0196|[hab]사람이 워낙 착해서 물러터진 것 같지만, 할 때는 하는 사람이에요.
T_H2_002_0197|[hab]그러니까 마음 푹 놓고 그의 활약을 기다리자고요.
T_H2_002_0198|[hab]그 옆에 안경 낀 꼬마 있잖아요, 그 꼬마 예사로운 녀석이 아니에요, 눈빛이 뭔가 달라요!
T_H2_002_0199|[hab]내 발명품이 드디어 쓰일 날이 왔다 이거야, 너도 내일 꼭 행사에 참석해야 돼!
T_H2_002_0200|[hab]견학 왔어요, 경찰서를 눈으로 직접 보고 학교에서 발표하는 숙젠데 너무너무 기대돼요.
T_H2_002_0201|[hab]경찰한테 조사를 받을 땐 아무래도 위축이 되거든요, 우린 그 점을 파고 든 거죠.
T_H2_002_0202|[hab]어머, 내가 반장님 좋아하는 거 어떻게 알았어, 완전 족집게네.
T_H2_002_0203|[hab]한 번쯤은 연습에 빠지고 놀러가는 것도 나쁘지 않지, 이렇게 놀면 왠지 더 재밌다니까?
T_H2_002_0204|[hab]오, 자네가 수재들만 들어간다는 에스대를 수석으로 졸업했다고, 이거, 잘 보여야겠네!
T_H2_002_0205|[hab]생각 있으면 언제든 말하게, 자네와 파트너가 된다면 홈즈와 왓슨이 부럽지 않을 거야.
T_H2_002_0206|[hab]아무리 어려운 사건이라도 금방 해결할 수 있을 걸세.
T_H2_002_0207|[hab]하하하, 너도 머리란 게 있으면 생각을 좀 해봐.
T_H2_002_0208|[hab]작은 마을 하나를 날려버릴 무기를 너희 같은 피라미에게 쓰겠냐, 걱정 안 해도 돼!
T_H2_002_0209|[hab]고맙습니다, 선생님, 오늘 정말 재밌었어요, 다음에도 같이 놀아요!
T_H2_002_0210|[hab]걱정 마세요, 사랑마을 방범대 대장으로서 제가 책임지고 반드시 전해 줄게요.
T_H2_002_0211|[hab]우리끼리 먹으러 가려니까 꼭 모험하러 가는 거 같아서 가슴이 콩닥거려!
T_H2_002_0212|[hab]내가 가져온 건 이거, 토끼 물병, 커다란 코끼리가 밟아도 끄덕도 안 할 만큼 튼튼해, 부럽지?
T_H2_002_0213|[hab]우리 엄마는 가끔 새우랑 조개랑 맛있는 해산물을 듬뿍 넣어서 해물 볶음국수를 만들어 줘.
T_H2_002_0214|[hab]우와, 저 차 멋지다, 우리도 이번 기회에 자동차 바꿀까?
T_H2_002_0215|[hab]우와, 너무 좋다, 나 이 층 침대 꼭 써보고 싶었거든, 양보해 줘서 고마워!
T_H2_002_0216|[hab]쟤는 삼 반 니아잖아, 운동 신경도 엄청 좋고, 박자 감각도 최고야!
T_H2_002_0217|[hab]모두가 동경하는 우리 학교의 스타라고.
T_H2_002_0218|[hab]저쪽에서 친구들이랑 다과회 중인데 너도 같이 할래?
T_H2_002_0219|[hab]거봐, 용기를 냈더니 아주 잘 하잖아, 이게 바로 네 속에 숨어 있던 용기야!
T_H2_002_0220|[hab]오늘의 운세를 보니 눈부신 만남 카드네, 분명 행복한 만남이 있을 거야.
T_H2_002_0221|[hab]그럼 오늘 하루도 행복이 가득한 날이 되길 바랄게!
T_H2_002_0222|[hab]너가 쓴 작문 정말 굉장했어, 너가 뽑히는 게 당연해!
T_H2_002_0223|[hab]단 일 초라도 더 이 녀석들을 지킬 수 있다면 그게 나의 영광이다!
T_H2_002_0224|[hab]너한테 그런 말을 들었다고 내가 기뻐할 줄 알았냐, 으헝, 사실은 눈물이 날 정도로 기뻐.
T_H2_002_0225|[hab]후후훗, 살다 보면 가끔 만나게 되지, 상대를 정하면 죽을 때까지 싸우는 바보 말이야.
T_H2_002_0226|[hab]온몸에 수백 개의 무기를 갖춰도, 가슴에 품은 한 자루 칼은 당해낼 수가 없는 법이지.
T_H2_002_0227|[hab]형님, 놈들이 훔쳐간 우리 금괴를 찾았습니다!
T_H2_002_0228|[hab]어, 온다, 조심해, 왼쪽, 오른쪽, 왼쪽, 자, 이번이 마지막 공격이야.
T_H2_002_0229|[hab]이것만 막으면 우린 이 게임에서 이기는 거라고!
T_H2_002_0230|[hab]하하하, 내가 바로 그 위대한 캡틴님이시다, 모두 나를 숭배하라!
T_H2_002_0231|[hab]뭐야, 진짜 이 기술이 먹혀들었다니, 그동안의 노력이 헛되진 않았군, 예쓰!
T_H2_002_0232|[hab]당신이 그분이시군요, 이름을 보고 혹시나 했는데 정말이네요.
T_H2_002_0233|[hab]의학에 대해 전혀 모르는 척하셔서 깜빡 속을 뻔했지 뭐예요, 하하!
T_H2_002_0234|[hab]두 분 아는 사이였나 봐요, 서로 그렇게 걱정을 해 주시고, 혹시, 과거에 썸 탄 사이?
T_H2_002_0235|[hab]이번 사건의 범인을 탐정님이 욕실에서 밝힌다고 하셨어요, 추리 쇼로 말이죠!
T_H2_002_0236|[hab]아주아주 간단한 트릭이니까 추리 쇼는 금방 끝난다고 하셨어요, 다들 기대되시죠?
T_H2_002_0237|[hab]이거 박사님이 주신 디스켓이야, 박사님께 돌려드리면서 전해 줄래, 이번 게임 완전 퍼펙트하다고!
T_H2_002_0238|[hab]이 차 좀 봐, 오십 년도 더 된 클래식 차잖아, 멋지다, 근데 이렇게 관리가 잘돼 있다고? 
T_H2_002_0239|[hab]걱정 마, 내가 그곳에서 탈출시켜 줄게, 너한테 걸려 있는 마법을 풀 거야.
T_H2_002_0240|[hab]와아, 저기 있다, 저기도, 다들 너무 멋져, 누굴 먼저 찍어야 할지 행복한 고민 중이야!
T_H2_002_0241|[hab]우와, 아빠, 버튼을 누르니까 주먹이 발사됐어요.
T_H2_002_0242|[hab]아빠 진짜 로봇인가 봐요, 로켓 펀치, 완전 멋져요!
T_H2_002_0243|[hab]다행이야, 진짜 다행이야, 너희들 잘못 되는 줄 알고 엄마가 얼마나 걱정했는 줄 알아?
T_H2_002_0244|[hab]여보, 고마워요, 역시 내 남편이에요, 당신 정말 대단해요.
T_H2_002_0245|[hab]로봇이라도 좋아요, 왜냐하면 당신은 누구보다 훌륭한 아빠니까.
T_H2_002_0246|[hab]그래, 어떻게든 되겠지, 앞으로 우리 가족의 모토는 되는 대로 살자야.
T_H2_002_0247|[hab]한번 부딪쳐 보자, 아자 아자 파이팅!
T_H2_002_0248|[hab]낯선 곳에 와서 뭐부터 해야 하나 난감했는데, 이렇게 와줘서 고마워!
T_H2_002_0249|[hab]정말 다행이에요, 외국이라 말이 안 통할까 봐 엄청 걱정했는데, 우리말을 잘하시네요.
T_H2_002_0250|[hab]우리 삼 학년 올라가서도 같은 반 되면 좋겠다, 이번 반 편성 어떻게 나올지 두근거려!
T_H2_002_0251|[hab]자수는 생전 처음 해보는 거라 힘은 들었지만, 하다보니 생각보다 재밌더라!
T_H2_002_0252|[hab]뭐야, 결국 나를 사랑의 라이벌로 여긴 거였네, 크크, 귀여운 녀석!
T_H2_002_0253|[hab]사과해도 용서하지 않겠어, 엄벌에 처할 거야, 그건 바로, 이렇게 꽉 안아주는 형벌이야!
T_H2_002_0254|[hab]근데 날 걱정했다는 얘기를 들으니까 무척 놀랍고 기뻤어, 고마워 믿음아.
T_H2_002_0255|[hab]그건 아마도 좋아하는 여자애 앞에서만 보이는 남자아이의 쑥쓰러움이 아닐까?
T_H2_002_0256|[hab]난 좀 더 훌륭한 어른이 되고 싶어.
T_H2_002_0257|[hab]니아는 이미 굉장해, 자신의 한계를 똑바로 인정한다는 건 쉬운 일이 아니라고, 대단한 용기야.
T_H2_002_0258|[hab]믿음이는 사랑이를 지킬 수 있는 진정한 왕자님이 되어 갈 거야.
T_H2_002_0259|[hab]믿음이의 가슴에는 분명히 용기가 있으니까!
T_H2_002_0260|[hab]도망칠 수 있을까, 그래, 도망치는 건 그만두자, 끝까지 싸우는 거야.
T_H2_002_0261|[hab]올라오지 마 제발, 나 더 이상 싸울 힘이 없는데.
T_H2_002_0262|[hab]어, 저 녀석 저절로 가라앉았잖아, 좋았어!
T_H2_002_0263|[hab]우와, 진짜 멋진 산업도시다, 바다 열차가 달릴 만도 하네!
T_H2_002_0264|[hab]말로만 듣던 수상 도시, 정말 예쁘다, 마치 한 폭의 풍경화 같애.
T_H2_002_0265|[hab]아저씨랑 얘기하다 보니까 생각보다 잘 통하네, 이러다 베프 되겠어?
T_H2_002_0266|[hab]할 만큼 했으면 그걸로 된 거다, 가슴을 쭉 펴고 당당하게 걷는 거다!
T_H2_002_0267|[hab]나는 히어로에게 검을 만들어 준 것을, 힘을 빌려준 일을, 대단히 자랑스럽게 생각하오!
T_H2_002_0268|[hab]이 섬은 이제 힘이 넘쳐나고 있어, 내 꿈은 이제야 달리기 시작한 거다.
T_H2_002_0269|[hab]그럼 사랑이가 스케이트 가르처 준다면서 은근슬쩍 손도 잡고 그랬겠네, 어머어머!
T_H2_002_0270|[hab]멋지다, 올해 불꽃놀이 중에서 오늘 밤 불꽃이 가장 멋져!
T_H2_002_0271|[hab]니아는 겉으론 차가워 보여도 냉정하진 않아, 언제나 곁에서 날 지켜주는 것 같다니까.
T_H2_002_0272|[hab]있다, 찾았어 압정 자국, 우리가 짐작한 대로야, 범인을 찾았어!
T_H2_002_0273|[hab]한 번도 아니고 두 번씩이나 절 구해준 당신은 대체 누구신가요?
T_H2_002_0274|[hab]상대역은 두 분도 아는 사람이에요, 우리 학교 보건 선생님인 소망 선생님이요.
T_H2_002_0275|[hab]학생 때 연극부를 하셔서 그런지 연기를 아주 잘하세요!
T_H2_002_0276|[hab]우리 오랜만에 다같이 찜질방에나 갈까, 어때, 좋은 생각이지?
T_H2_002_0277|[hab]와, 마을이 꼭 한 폭의 그림 같아요, 너무 예뻐요.
T_H2_002_0278|[hab]이런 곳에서 새 출발을 한다고 생각하니 가슴이 콩닥콩닥 뛰어요.
T_H2_002_0279|[hab]자전거 페달을 밟으며 달려가는 모습이 너무나 아름다웠소, 그대의 이름을 알려주겠소?
T_H2_002_0280|[hab]어쩜 이렇게 춤도 예술적으로 추실까, 선생님 멋쟁이!
T_H2_002_0281|[hab]예전에 우리 마을은 별 볼일 없는 곳이었지만, 이제는 달라, 세계적으로 유명한 마을이 될 거야!
T_H2_002_0282|[hab]난 사십 일 년간 수많은 식물들을 연구해 왔소.
T_H2_002_0283|[hab]그런데 이처럼 독특한 향기를 뿜으면서도 아름다운 꽃은 처음 봅니다, 뷰티풀!
T_H2_002_0284|[hab]우리 다같이 이 순간을 기념하며 사진 찍겠습니다, 하나, 둘, 김치!
T_H2_002_0285|[hab]두 분이 서로 도와주는 모습을 보고 있자니 문득 이런 말이 떠오르는군요, 인생은 아름다워!
T_H2_002_0286|[hab]이건 말 그대로 역사적인 순간입니다, 자, 기념 사진이라도 찍읍시다, 하나, 둘, 김치!
T_H2_002_0287|[hab]오늘은 특별히 내가 쏘지, 너의 충고와 위로, 모두 고마워, 그 설교까지도!
T_H2_002_0288|[hab]두고 봐, 누가 뭐래도 난 사랑이를 지키는 왕자님이 될 테니까, 반드시!
T_H2_002_0289|[hab]이런 상황에서도 그런 엉뚱한 상상을 하다니, 역시 아이들은 놀라워.
T_H2_002_0290|[hab]핑크색 수영복을 입은 사랑이의 모습, 분명 천사같이 귀여울 거야, 기대돼!
T_H2_002_0291|[hab]무엇보다 내가 이렇게 친구들과 웃을 수 있는 건, 사랑이가 있었기 때문이니까.
T_H2_002_0292|[hab]하루종일 지쳐 있었는데 집에 가는 길에 딸을 만나다니, 힘이 나네!
T_H2_002_0293|[hab]스승님에게 환상은 깨졌어도 존경이 싹텄다면, 그건 좋은 일 아닌가?
T_H2_002_0294|[hab]말도 안 돼, 내가 이런 바보 모녀를 부러워하다니, 가족으로 끼고 싶다 생각하다니!
T_H2_002_0295|[hab]근데 이 모녀와 함께 있으면 마음이 따뜻해지는 걸 어떡해.
T_H2_002_0296|[hab]드디어 나왔군, 이 괴물, 그동안 내가 뼈를 깎으며 수련한 성과를 보여 줄 기회다!
T_H2_002_0297|[hab]난 거짓말은 절대 안 해, 약속은 반드시 지킨다고, 그러니까 나를 믿어!
T_H2_002_0298|[hab]무슨 소리, 세상이 두 쪽 나도 난 하고 싶은 일은 꼭 해내고 말 거야, 난 나를 믿어!
T_H2_002_0299|[hab]다행이다, 그럼 니아는 우리를 배반하지 않은 거구나.
T_H2_002_0300|[hab]이제 니아를 찾으러 가야죠, 갈등이 생기면 누구든 약해지기 마련이죠.
T_H2_002_0301|[hab]하지만 오해가 풀렸을 때 그 녀석들의 힘은 무한이나 다름없다고요.
T_H2_002_0302|[hab]기절초풍할 뻔했네, 무섭고 떨렸지만 놀라운 경험이었어!
T_H2_002_0303|[hab]폭풍우를 헤치며 바다열차를 쫓다니, 훌륭하군, 멋진 녀석들이야!
T_H2_002_0304|[hab]사람이 살고 죽는 건 하늘의 뜻, 맡겨둬, 운에, 그리고 믿어 봐, 너의 운을!
T_H2_002_0305|[hab]소름이 돋는군, 정부에 존재하는 유일무이한 킬러집단, 그 집단이 내 손아귀에 있어.
T_H2_002_0306|[hab]우리 앞길을 막는 자는 내가 모두 처리할 테니까 걱정 붙들어 매라고!
T_H2_002_0307|[hab]내 꿈은, 항상 니아 옆에 있는 거야, 그게 전부야, 지금 나는 꿈을 지키는 중이야.
T_H2_002_0308|[hab]그 모습은, 정말로 아름답군요, 역시 당신은 내가 찾던 아가씨예요!
T_H2_002_0309|[hab]달빛의 가호를 받는 아름다운 꿈을 가진 사람, 그게 바로 당신이군요.
T_H2_002_0310|[hab]그래, 내게는 사랑하는 사람들이 많아, 그들을 더욱 사랑하고 지켜주고 싶어, 그게 내 진심이야.
T_H2_002_0311|[hab]다행이다, 일찍 발견해서, 감기 걸리겠다, 어서 집에 가자!
T_H2_002_0312|[hab]커다란 수로를 만들어서 그 안에 가둬버리는 거야, 그럼 놈들이 밖으로 못 나오겠지.
T_H2_002_0313|[hab]드디어 문제 해결!
T_H2_002_0314|[hab]녀석들을 무찌르고 나면 우린 엄청나게 유명해질 거라고, 얏호!
T_H2_002_0315|[hab]됐어, 이 계획이면 저 무시무시한 선인장 괴물들에게서 벗어날 수 있을 거야!
T_H2_002_0316|[hab]좋았어, 이제 우리가 마을 사람들을 구하러 가는 거야, 모두들 준비됐지?
T_H2_002_0317|[hab]쌤통이다, 헤, 똑똑히 봤지, 날 괴롭히면 또 한 방 먹여줄 거야.
T_H2_002_0318|[hab]내 무시무시한 방귀 냄새는 천하무적이거든!
T_H2_002_0319|[hab]날 먹겠다고, 먹으려면 어디 먹어 봐, 우리 마을은 내가 지킨다, 자, 덤벼, 아뵤!
T_H2_002_0320|[hab]못 본 사이에 새로운 친구가 많이 생겼네, 역시 넌 날 닮아 사교성이 좋구나, 역시 내 강아지야!
T_H2_002_0321|[hab]왕자님과 공주님은 함께 괴물을 물리치고 오래오래 행복하게 살았답니다!
T_H2_002_0322|[hab]우리가 친구로 보인다니, 정말 그렇게 근사한 관계로 보인단 말이지, 신난다!
T_H2_002_0323|[hab]무서워, 도망치고 싶어, 하지만 변하고 싶어, 여기서 도망가면 다시 그 시궁창으로 돌아가야 해.
T_H2_002_0324|[hab]그래, 지금은 용기를 낼 때야!
T_H2_002_0325|[hab]사랑이의 진정한 친구가 되고 싶어요, 사랑이가 자랑스러워할 만한 그런 친구요!
T_H2_002_0326|[hab]제가 도와 드릴게요, 어려울 땐 서로 돕고 살아야죠!
T_H2_002_0327|[hab]무슨 천만의 말씀을, 전혀 그렇지 않아요, 만나뵙게 돼서 감격했는 걸요.
T_H2_002_0328|[hab]난 정말 믿음 씨를 만나고 싶었거든요, 이렇게 와 주어서 너무 기뻐요!
T_H2_002_0329|[hab]뭐가 어때서요?
T_H2_002_0330|[hab]인간은 살아있기 때문에 울기도 하고, 웃기도 하고, 고민도 하고 기뻐하는 거예요,
T_H2_002_0331|[hab]삶에 대한 애착이 강하다고 해서 나쁜 건 아니잖아요!
T_H2_002_0332|[hab]이거면 충분해요, 일부러 와주셔서 정말 고맙습니다!
T_H2_002_0333|[hab]이기지 못하면 아무도 지킬 수가 없다, 난 오늘 여기서 널 이긴다!
T_H2_002_0334|[hab]난 이미 예전에 한 번 죽었던 몸, 두려울 게 없어.
T_H2_002_0335|[hab]저 친구들을 살릴 수 있다면, 기꺼이 뭐든 할 수 있어!
T_H2_002_0336|[hab]전원 무사히 다리에 도착했다, 놈들을 무찌르고, 살아서 다함께 돌아가자!
T_H2_002_0337|[hab]그렇게 대단한 일을 한 것도 아냐, 단지 사랑하는 친구들을 되찾아왔을 뿐이야.
T_H2_002_0338|[hab]이 싸움, 우리가 이긴 거라고.
T_H2_002_0339|[hab]그 배는, 나한테도 너희들한테도 꿈의 배라는 말씀!
T_H2_002_0340|[hab]눈물까지 흘려놓고 아닌 척하기는.
T_H2_002_0341|[hab]이 아우들에게 감동 받았으면 감동 받았다 솔직히 얘기하면 좀 좋아?
T_H2_002_0342|[hab]내 말이 맞지, 캡틴은 거짓말도 진실로 만들어 버리는 능력이 있다니까.
T_H2_002_0343|[hab]전기괴물은 볼 때마다 점점 더 강해지고 있어, 멋지다, 자꾸 보니까 더 탐나!
T_H2_002_0344|[hab]어떻게 해서라도 전기괴물을 잡아서 우리 단원으로 만들자!
T_H2_002_0345|[hab]이 행성과 내 몸은 너의 지배하에 있을지 몰라도, 내 마음만큼은 결코 지배할 수 없을걸.
T_H2_002_0346|[hab]곧 프린스와 프린세스가 와서 악의 세력을 물리칠 거야!
T_H2_002_0347|[hab]걱정은 노노, 경찰이 아무 대책도 없이 악당을 풀어줬을 리가 없어요, 곧 붙잡힐 거예요!
T_H2_002_0348|[hab]그래, 이 개한테 도와달라고 하면 되겠다, 개 코는 인간보다 몇 백 배는 예민하잖아!
T_H2_002_0349|[hab]그런데 이 강아지들 어린데 정말 대단하다, 도망치는 범인을 무는 게 꼭 경찰견 같았어!
T_H2_002_0350|[hab]뭐라고요, 레스토랑 오픈 기념 파티라고요?
T_H2_002_0351|[hab]그러지 말고 같이 가자, 연예인들도 볼 수 있대, 진짜야!
T_H2_002_0352|[hab]자네가 형사로서 임무를 완수하는 모습을 보고 내 조수로 쓸지 말지 결정하겠네.
T_H2_002_0353|[hab]어디 한번 있는 힘껏 사건을 풀어보라고!
T_H2_002_0354|[hab]돈이 없으면 치사해지고 자기 여자도 행복하게 해 줄 수 없어.
T_H2_002_0355|[hab]세상에서 돈이 최고야, 그러니까 이 돈 다 내 거다!
T_H2_002_0356|[hab]사랑이네 유치원에서 놀이동산으로 소풍을 간대요, 덕분에 저도 같이 가게 됐어요!
T_H2_002_0357|[hab]오늘 소풍 가서 다같이 신나게 놀아봐요!
T_H2_002_0358|[hab]여러분, 이렇게 예쁜 가이드 선생님은 처음 보죠.
T_H2_002_0359|[hab]많이 봐두세요, 제가 원래 한 미모 하거든요, 오호호호!
T_H2_002_0360|[hab]선생님, 원숭이들한테 인기 있네요, 원숭이가 주는 꽃도 받으시고, 부러워요!
T_H2_002_0361|[hab]워후, 나한테만 특별히 서비스를 주신다고요?
T_H2_002_0362|[hab]하여간 어딜 가나 이 놈의 인기는 죽지를 않는다니까, 서비스는 뭔데요?
T_H2_002_0363|[hab]네 동그란 얼굴이 꼭 찐빵처럼 생겼잖아, 잡아 먹으면 완전 맛있을 거 같은데, 츄릅!
T_H2_002_0364|[hab]언제 어디라도 연락만 주시면 쏜살같이 달려갑니다요, 많이들 전화 주세요, 띠링띠링!
T_H2_002_0365|[hab]소망이의 노래 못 들어봤지, 그 녀석 노랠 들어보면 너도 분명 좋아할 거라고 생각해.
T_H2_002_0366|[hab]아니 어쩜 벌써 좋아할지도 몰라.
T_H2_002_0367|[hab]음악의 세계에는 네가 상상하는 것 이상으로 훨씬 더 즐거운 일들이 기다리고 있어!
T_H2_002_0368|[hab]네가 날 진심으로 만들어 놓고 이제와서 도망치려 해도 허락하지 않을 거야!
T_H2_002_0369|[hab]근데 너 기분이 좋아보인다, 아까 같이 있던 그 애 때문이야?
T_H2_002_0370|[hab]별명이 버섯이야, 그 애 머리 봤지, 진짜 버섯 같다니까.
T_H2_002_0371|[hab]뭐야, 너 아까 그 애한테 완전 푹 빠진 거니, 첫눈에 반했다거나 그런 거?
T_H2_002_0372|[hab]우리 밴드는 오로지 너의 음악을 연주하기 위해 존재해, 몰랐어?
T_H2_002_0373|[hab]그 녀석은 완전 멋진 놈이고 나는 뭐 별 볼일 없지만, 하지만 그래도 네가 날 좋아해줬으면 좋겠어.
T_H2_002_0374|[hab]그 정도 폭풍우도 뚫지 못하는 약한 조련사는 와 봤자 의미 없습니다.
T_H2_002_0375|[hab]여러분은 선택된 분들이에요, 자부심을 가지세요.
T_H2_002_0376|[hab]난 하늘을 날아왔어, 폭풍우도 날 막을 수는 없다고, 어때, 멋지지?
T_H2_002_0377|[hab]이 모든 것보다 아름다운 건, 그 아름다움의 꼭대기에 있는 바로 당신, 퀸, 그대입니다.
T_H2_002_0378|[hab]이 세상에 한 마리밖에 없다는 환상의 주머니요정, 그게 바로 너였구나!
T_H2_002_0379|[hab]꼭 다시 만날 수 있을 거야, 그날을 기다릴게.
T_H2_002_0380|[hab]너, 나와 함께 모험을 떠나자!
T_H2_002_0381|[hab]와, 귀엽다, 박사님, 완전 최고예요, 제 마음에 쏘옥 들어요.
T_H2_002_0382|[hab]저 아이와 함께라면 신나는 여행을 떠날 수 있을 거 같아요!
T_H2_002_0383|[hab]소문을 듣긴 했는데 실제로 보니까 신기해요, 노래하면서 사건을 해결하는 탐정이라니!
T_H2_002_0384|[hab]와, 여기서 신문을 던져 범인의 머리를 맞혔다고요?
T_H2_002_0385|[hab]혹시 믿음이를 좋아하는 거니, 말해봐, 좋아해, 관심 있어, 그것도 아님 사랑해?
T_H2_002_0386|[hab]와, 할머니, 눈썰미 대박!
T_H2_002_0387|[hab]비어있는 재떨이와 떨어진 담배꽁초만 보고 주유소에 간 걸 아셨어요, 혹시 추리천재?
T_H2_002_0388|[hab]당신이 그 안락의자에 앉아 사건 내용을 듣기만 하고도 사건을 해결한다는.
T_H2_002_0389|[hab]전설의 할머니 탐정, 홍길순 탐정님이시라고요?
T_H2_002_0390|[hab]흠, 듣다 보니 뭔가 빠졌어, 나에게 늘 따라다니는 수식어가 있을 텐데.
T_H2_002_0391|[hab]한 세기에 한 번 나올까 말까 한 세계 최고의 여탐정이라든가
T_H2_002_0392|[hab]앗, 함부로 손대면 안 되죠, 내가 오 년 동안 찾아헤매다 겨우 손에 넣은 차란 말입니다.
T_H2_002_0393|[hab]사랑아, 얼른 거품목욕 시켜줄게, 잠시만 기다려!
T_H2_002_0394|[hab]외딴 별장이라, 이런 곳에선 꼭 사건이 일어나기 마련이지, 이거 괜시리 기대되는데?
T_H2_002_0395|[hab]아, 하루종일 일하고 뜨거운 욕조에 몸을 푹 담그고 있으니까 천국이 따로 없구나.
T_H2_002_0396|[hab]옷이 필요하면 옷 나타나라 뿅, 배 고프면 맛난 고기 파티 나와라 뿅!
T_H2_002_0397|[hab]이러면 뭐든 만들 수 있지, 내 마법이야.
T_H2_002_0398|[hab]그 아저씨 너무 괜찮지 않니, 유머 있고 친절하고, 앞으로도 친하게 지내고 싶어.
T_H2_002_0399|[hab]태어나서 이렇게 맛있는 건 처음 먹어 봐요, 어머니 손맛이 끝내 줘요!
T_H2_002_0400|[hab]안녕하십니까, 꿈과 사랑의 나라에 오신 걸 환영합니다, 여기는 니아월드!
T_H2_002_0401|[hab]휴,위기는 겨우 벗어난 거 같애, 앞을 봐, 저기서부턴 꽃길이야.
T_H2_002_0402|[hab]이런 걸 사람들은 전화위복이라고 하지!
T_H2_002_0403|[hab]아니, 오른쪽으로 조금만 더, 좀 더 세게, 아유, 시원해라, 꼬마 손이 그래도 약손이네.
T_H2_002_0404|[hab]아빠는 우주 최강 회사원, 엄마는 지구 최강 주부!
T_H2_002_0405|[hab]난 동네 최강 유치원생이 돼서 너희들을 물리칠 거다!
T_H2_002_0406|[hab]너 정말 엉뚱하고 웃긴 아이구나, 티브이에 말을 걸다니, 크크크.
T_H2_002_0407|[hab]지난번에 여기까지 와서 사진 못 찍고 돌아간 걸 엄청 후회했거든, 잘 나왔지?
T_H2_002_0408|[hab]늘 다른 사람에게서 뛰어난 재능을 발견하고 숨은 보석을 찾아내잖아요.
T_H2_002_0409|[hab]하하, 알았어, 네가 좋다면야, 뭐든 솔직하게 대답할게, 나란 녀석의 뭐가 궁금해?
T_H2_002_0410|[hab]사랑 선수, 경기장 벽에 충돌했습니다, 그 옆으로 니아 선수 유유히 빠져나갑니다.
T_H2_002_0411|[hab]니아 선수의 화려한 코너링, 여기서 단숨에 톱으로 올라섭니다,
T_H2_002_0412|[hab]우승, 역시 니아 선수가 오늘 게임에서도 우승입니다!
T_H2_002_0413|[hab]여름방학이 시작되니 가슴이 울렁울렁 두근두근 모드야!
T_H2_002_0414|[hab]받아랏, 나의 사랑의 물총!
T_H2_002_0415|[hab]반가워, 난 사랑이야, 앞으로 잘 부탁해!
T_H2_002_0416|[hab]어머나, 캐치볼을 할 만큼 친해졌단 거지, 둘 사이가 좋아져서 다행이야.
T_H2_002_0417|[hab]그만해, 공격하려면 나한테 해, 돌을 던진 건 나야, 요정을 공격하지 마, 걘 내 친구야!
T_H2_002_0418|[hab]잘 들어, 너희들 내가 누군 줄 모르는 모양인데, 나 김믿음이야!
T_H2_002_0419|[hab]세계 최강의 요정 마스터가 될 몸이시라고!
T_H2_002_0420|[hab]내가 따뜻하게 해줄게, 이제 괜찮으니까 마음 푹 놓고 한숨 자, 넌 내가 돌봐줄게.
T_H2_002_0421|[hab]당연하지, 사악한 마음 같은 건 없어, 단순하고 덜렁댈 뿐이야.
T_H2_002_0422|[hab]사실 덜렁대는 건 내가 세계 최고지!
T_H2_002_0423|[hab]나 그동안 녀석을 만나서 행복했어, 멀리 떨어져 있어도 우린 언제까지나 소중한 친구야.
T_H2_002_0424|[hab]무지갯빛 날개에 이끌린 자, 칠색조를 만나 무지개 용사가 되리라!
T_H2_002_0425|[hab]유후, 대장의 사랑 고백, 완전 화끈한데!
T_H2_002_0426|[hab]소망이는 이미 나와 같은 마음이라고, 그렇지, 소망아?
T_H2_002_0427|[hab]걱정 끼쳐서 미안해, 그리고 고마워 구해줘서!
T_H2_002_0428|[hab]얼마 만에 이렇게 모두 모여서 식사하는 거니, 오늘은 즐겁게 먹자.
T_H2_002_0429|[hab]축구부 주장 말고 네 맘속에 둥지를 튼 사람이 누군지 빨리 말해, 우리 반 애야?
